method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<androidx.lifecycle.LifecycleRegistry: void addObserver(androidx.lifecycle.LifecycleObserver)>,0,<androidx.arch.core.internal.FastSafeIterableMap: boolean contains(java.lang.Object)>,1.0,1.0,7.0,9.0,1.0,4.0,19.0,1.0,1.0,-1.0,19.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,9.0,1.0,4.0,19.0,1.0,1.0,-1.0,19.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<androidx.arch.core.internal.SafeIterableMap$ListIterator: java.util.Map$Entry next()>,0,<androidx.arch.core.internal.SafeIterableMap$ListIterator: androidx.arch.core.internal.SafeIterableMap$Entry nextNode()>,1.0,1.0,4.0,130.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,9610.0,50462.0,5.250988553590011,107.95862232967382,4.0,130.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
"<org.apache.cordova.CordovaPlugin: void privateInitialize(java.lang.String,org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView,org.apache.cordova.CordovaPreferences)>",0,"<org.apache.cordova.CordovaPlugin: void initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)>",1.0,1.0,6.0,2.0,0.0,7.0,11.0,1.0,1.0,-1.0,11.0,9610.0,50462.0,5.250988553590011,107.95862232967382,6.0,2.0,0.0,7.0,11.0,1.0,1.0,-1.0,11.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
<androidx.fragment.app.FragmentManager: java.util.Set collectAllSpecialEffectsController()>,0,<androidx.collection.MapCollections$ArrayIterator: boolean hasNext()>,1.0,1.0,7.0,3.0,0.0,130.0,20.0,1.0,1.0,-1.0,20.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,3.0,0.0,130.0,20.0,1.0,1.0,-1.0,20.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
"<androidx.fragment.app.FragmentManager: void moveToState(int,boolean)>",0,<androidx.fragment.app.FragmentManager: void <clinit>()>,1.0,1.0,7.0,5.0,0.0,75.0,26.0,1.0,1.0,-1.0,26.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,5.0,0.0,75.0,26.0,1.0,1.0,-1.0,26.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.PluginManager: void setPluginEntries(java.util.Collection)>,0,<androidx.arch.core.internal.SafeIterableMap$IteratorWithAdditions: boolean hasNext()>,1.0,1.0,7.0,1.0,0.0,132.0,38.0,1.0,1.0,-1.0,38.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,1.0,0.0,132.0,38.0,1.0,1.0,-1.0,38.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.CallbackContext: void sendPluginResult(org.apache.cordova.PluginResult)>,0,<org.apache.cordova.LOG: void <clinit>()>,1.0,1.0,4.0,27.0,0.0,65.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,4.0,27.0,0.0,65.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<androidx.fragment.app.FragmentManager: boolean execPendingActions(boolean)>,0,<androidx.fragment.app.FragmentStore: void burpActive()>,1.0,1.0,4.0,8.0,14.0,2.0,7.0,1.0,1.0,-1.0,7.0,9610.0,50462.0,5.250988553590011,107.95862232967382,4.0,8.0,14.0,2.0,7.0,1.0,1.0,-1.0,7.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
"<com.ionicframework.cordova.webview.WebViewLocalServer: void registerUriForScheme(java.lang.String,com.ionicframework.cordova.webview.WebViewLocalServer$PathHandler,java.lang.String)>",0,"<com.ionicframework.cordova.webview.WebViewLocalServer: void register(android.net.Uri,com.ionicframework.cordova.webview.WebViewLocalServer$PathHandler)>",1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,1.0,1.0,1.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
<androidx.appcompat.app.AppCompatDelegateImpl: android.view.ViewGroup createSubDecor()>,0,<androidx.appcompat.app.AppCompatDelegateImpl$5: void <init>(androidx.appcompat.app.AppCompatDelegateImpl)>,1.0,1.0,7.0,1.0,1.0,1.0,45.0,1.0,1.0,-1.0,45.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,1.0,1.0,1.0,45.0,1.0,1.0,-1.0,45.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
"<androidx.appcompat.view.WindowCallbackWrapper: boolean onMenuOpened(int,android.view.Menu)>",0,"<androidx.appcompat.app.AppCompatDelegateImpl$AppCompatWindowCallback: boolean onMenuOpened(int,android.view.Menu)>",1.0,1.0,3.0,8.0,2.0,8.0,5.0,1.0,1.0,-1.0,5.0,9610.0,50462.0,5.250988553590011,107.95862232967382,3.0,8.0,2.0,8.0,5.0,1.0,1.0,-1.0,5.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.CordovaActivity: void onPause()>,0,<org.apache.cordova.CordovaWebViewImpl: void handlePause(boolean)>,1.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,-1.0,6.0,9610.0,50462.0,5.250988553590011,107.95862232967382,2.0,1.0,4.0,1.0,6.0,1.0,1.0,-1.0,6.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
"<androidx.fragment.app.FragmentManager: boolean dispatchCreateOptionsMenu(android.view.Menu,android.view.MenuInflater)>",0,<androidx.arch.core.internal.SafeIterableMap$ListIterator: java.util.Map$Entry next()>,1.0,1.0,6.0,2.0,1.0,130.0,23.0,1.0,1.0,-1.0,23.0,9610.0,50462.0,5.250988553590011,107.95862232967382,6.0,2.0,1.0,130.0,23.0,1.0,1.0,-1.0,23.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.file.FileUtils: org.apache.cordova.file.Filesystem filesystemForName(java.lang.String)>,0,<androidx.arch.core.internal.SafeIterableMap$IteratorWithAdditions: java.util.Map$Entry next()>,1.0,1.0,7.0,2.0,0.0,133.0,12.0,1.0,1.0,-1.0,12.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,2.0,0.0,133.0,12.0,1.0,1.0,-1.0,12.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.CordovaWebViewImpl$2: void run()>,0,<androidx.appcompat.app.AppCompatDelegateImpl$2: void run()>,1.0,1.0,3.0,39.0,1.0,39.0,190.0,1.0,1.0,-1.0,190.0,9610.0,50462.0,5.250988553590011,107.95862232967382,3.0,39.0,1.0,39.0,190.0,1.0,1.0,-1.0,190.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<androidx.appcompat.view.WindowCallbackWrapper: boolean dispatchKeyEvent(android.view.KeyEvent)>,0,<androidx.core.app.ComponentActivity: boolean dispatchKeyEvent(android.view.KeyEvent)>,1.0,1.0,3.0,3.0,4.0,3.0,7.0,1.0,1.0,-1.0,7.0,9610.0,50462.0,5.250988553590011,107.95862232967382,3.0,3.0,4.0,3.0,7.0,1.0,1.0,-1.0,7.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.CordovaWebViewImpl$3: void run()>,0,<org.apache.cordova.statusbar.StatusBar$1: void run()>,1.0,1.0,3.0,40.0,8.0,40.0,186.0,1.0,1.0,-1.0,186.0,9610.0,50462.0,5.250988553590011,107.95862232967382,3.0,40.0,8.0,40.0,186.0,1.0,1.0,-1.0,186.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<org.apache.cordova.PluginManager: void setPluginEntries(java.util.Collection)>,0,<org.apache.cordova.PluginManager: void startupPlugins()>,1.0,1.0,7.0,1.0,49.0,2.0,38.0,1.0,1.0,-1.0,38.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,1.0,49.0,2.0,38.0,1.0,1.0,-1.0,38.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<androidx.fragment.app.FragmentStore: void moveToExpectedState()>,0,<androidx.arch.core.internal.SafeIterableMap$ListIterator: java.util.Map$Entry next()>,1.0,1.0,8.0,1.0,1.0,130.0,33.0,1.0,1.0,-1.0,33.0,9610.0,50462.0,5.250988553590011,107.95862232967382,8.0,1.0,1.0,130.0,33.0,1.0,1.0,-1.0,33.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
<androidx.appcompat.app.AppCompatDelegateImpl: android.view.ViewGroup createSubDecor()>,0,<androidx.core.view.ViewCompat: void <clinit>()>,1.0,1.0,7.0,1.0,3.0,124.0,45.0,1.0,1.0,-1.0,45.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,1.0,3.0,124.0,45.0,1.0,1.0,-1.0,45.0,9610.0,50462.0,5.250988553590011,107.95862232967382,0
"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable getDrawable(android.content.Context,int,boolean)>",0,"<androidx.appcompat.widget.ResourceManagerInternal: android.graphics.drawable.Drawable createDrawableIfNeeded(android.content.Context,int)>",1.0,1.0,7.0,2.0,19.0,1.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,7.0,2.0,19.0,1.0,8.0,1.0,1.0,-1.0,8.0,9610.0,50462.0,5.250988553590011,107.95862232967382,1
