method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
"<io.flutter.embedding.engine.FlutterEngine: void <init>(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader,io.flutter.embedding.engine.FlutterJNI,io.flutter.plugin.platform.PlatformViewsController,java.lang.String[],boolean,boolean)>",0,<io.flutter.FlutterInjector: io.flutter.embedding.engine.loader.FlutterLoader flutterLoader()>,1.0,1.0,6.0,1.0,0.0,2.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,0.0,2.0,46.0,1.0,1.0,-1.0,46.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.engine.dart.DartMessenger$DefaultTaskQueueFactory: void <init>()>,0,<io.flutter.FlutterInjector: java.util.concurrent.ExecutorService executorService()>,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,0.0,1.0,3.0,1.0,1.0,-1.0,3.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<g.a: void a(java.lang.String)>,0,<g.b: void a(java.lang.String)>,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
<io.flutter.embedding.android.FlutterActivity: void onCreate(android.os.Bundle)>,0,<io.flutter.embedding.android.FlutterActivityAndFragmentDelegate: void <init>(io.flutter.embedding.android.FlutterActivityAndFragmentDelegate$Host)>,1.0,1.0,2.0,1.0,2.0,2.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,1.0,2.0,2.0,11.0,1.0,1.0,-1.0,11.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<androidx.lifecycle.h: void <init>(androidx.lifecycle.g,boolean)>",0,<androidx.lifecycle.d$c: void <clinit>()>,1.0,1.0,4.0,1.0,1.0,15.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,1.0,1.0,15.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
<io.flutter.plugin.common.StandardMethodCodec: void <clinit>()>,0,<io.flutter.plugin.common.StandardMethodCodec: void <init>(io.flutter.plugin.common.StandardMessageCodec)>,1.0,1.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,6.0,7.0,1.0,1.0,2.0,1.0,1.0,-1.0,2.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.systemchannels.AccessibilityChannel: void <init>(io.flutter.embedding.engine.dart.DartExecutor,io.flutter.embedding.engine.FlutterJNI)>",0,<io.flutter.embedding.engine.systemchannels.AccessibilityChannel$1: void <init>(io.flutter.embedding.engine.systemchannels.AccessibilityChannel)>,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,2.0,2.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.loader.FlutterLoader: void startInitialization(android.content.Context,io.flutter.embedding.engine.loader.FlutterLoader$Settings)>",0,<io.flutter.embedding.engine.loader.ApplicationInfoLoader: void <clinit>()>,1.0,1.0,8.0,1.0,5.0,4.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,1.0,5.0,4.0,19.0,1.0,1.0,-1.0,19.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
"<io.flutter.FlutterInjector$Builder$NamedThreadFactory: void <init>(io.flutter.FlutterInjector$Builder,io.flutter.FlutterInjector$1)>",0,<io.flutter.FlutterInjector$Builder$NamedThreadFactory: void <init>(io.flutter.FlutterInjector$Builder)>,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,8.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11181.0,73877.0,6.607369644933369,152.39854081784588,1
"<io.flutter.embedding.engine.dart.DartExecutor: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",0,"<io.flutter.embedding.engine.dart.DartMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler)>",1.0,1.0,4.0,5.0,1.0,7.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,4.0,5.0,1.0,7.0,5.0,1.0,1.0,-1.0,5.0,11181.0,73877.0,6.607369644933369,152.39854081784588,0
