method,offset,target,flowdroid-trans,flowdroid-direct,flowdroid-trans#depth_from_main,flowdroid-trans#src_node_in_deg,flowdroid-trans#dest_node_out_deg,flowdroid-trans#dest_node_in_deg,flowdroid-trans#src_node_out_deg,flowdroid-trans#repeated_edges,flowdroid-trans#node_disjoint_paths_from_main,flowdroid-trans#edge_disjoint_paths_from_main,flowdroid-trans#fanout,flowdroid-trans#graph_node_count,flowdroid-trans#graph_edge_count,flowdroid-trans#graph_avg_deg,flowdroid-trans#graph_avg_edge_fanout,flowdroid-direct#depth_from_main,flowdroid-direct#src_node_in_deg,flowdroid-direct#dest_node_out_deg,flowdroid-direct#dest_node_in_deg,flowdroid-direct#src_node_out_deg,flowdroid-direct#repeated_edges,flowdroid-direct#node_disjoint_paths_from_main,flowdroid-direct#edge_disjoint_paths_from_main,flowdroid-direct#fanout,flowdroid-direct#graph_node_count,flowdroid-direct#graph_edge_count,flowdroid-direct#graph_avg_deg,flowdroid-direct#graph_avg_edge_fanout,wiretap
<d.c0: void <init>(d.c0$b)>,0,<d.l0.e: java.util.List r(java.util.List)>,1.0,1.0,5.0,1.0,3.0,4.0,60.0,1.0,1.0,-1.0,60.0,17841.0,120525.0,6.755506978308391,161.0051607550301,5.0,1.0,3.0,4.0,60.0,1.0,1.0,-1.0,60.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<com.worklight.e.m.h: void p()>,0,"<com.worklight.b.a: void E(java.lang.String,java.lang.String)>",1.0,1.0,7.0,2.0,21.0,16.0,27.0,1.0,1.0,-1.0,27.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,2.0,21.0,16.0,27.0,1.0,1.0,-1.0,27.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<d.y: java.util.List k(java.lang.String)>,0,<d.y: java.lang.String j(int)>,1.0,1.0,9.0,3.0,0.0,10.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,9.0,3.0,0.0,10.0,9.0,1.0,1.0,-1.0,9.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
"<org.apache.cordova.PluginManager: java.lang.Object postMessage(java.lang.String,java.lang.Object)>",0,"<org.apache.cordova.CordovaActivity$1: java.lang.Object onMessage(java.lang.String,java.lang.Object)>",1.0,1.0,4.0,4.0,1.0,1.0,89.0,1.0,1.0,-1.0,89.0,17841.0,120525.0,6.755506978308391,161.0051607550301,4.0,4.0,1.0,1.0,89.0,1.0,1.0,-1.0,89.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<d.l0.i.b: d.h0 a(d.a0$a)>,0,<d.l0.h.d: d.l0.h.f c()>,1.0,1.0,8.0,1.0,2.0,4.0,49.0,1.0,1.0,-1.0,49.0,17841.0,120525.0,6.755506978308391,161.0051607550301,8.0,1.0,2.0,4.0,49.0,1.0,1.0,-1.0,49.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<d.l0.h.j: boolean b()>,0,<d.l0.h.j: boolean c()>,1.0,1.0,11.0,2.0,9.0,3.0,5.0,1.0,1.0,-1.0,5.0,17841.0,120525.0,6.755506978308391,161.0051607550301,11.0,2.0,9.0,3.0,5.0,1.0,1.0,-1.0,5.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<com.worklight.b.c: java.lang.String Z(java.lang.String)>,0,"<com.worklight.b.c: java.lang.String V(java.lang.String,java.lang.String)>",1.0,1.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,-1.0,1.0,17841.0,120525.0,6.755506978308391,161.0051607550301,9.0,2.0,1.0,3.0,1.0,1.0,1.0,-1.0,1.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<com.worklight.b.a$m: boolean c()>,0,<com.worklight.b.a$m$c: int b()>,1.0,1.0,4.0,1.0,0.0,2.0,10.0,1.0,1.0,-1.0,10.0,17841.0,120525.0,6.755506978308391,161.0051607550301,4.0,1.0,0.0,2.0,10.0,1.0,1.0,-1.0,10.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<d.l0.i.b: d.h0 a(d.a0$a)>,0,<d.h0$a: d.h0$a q(d.f0)>,1.0,1.0,8.0,1.0,0.0,5.0,49.0,1.0,1.0,-1.0,49.0,17841.0,120525.0,6.755506978308391,161.0051607550301,8.0,1.0,0.0,5.0,49.0,1.0,1.0,-1.0,49.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
<com.worklight.e.p.e: java.util.List b(d.z)>,0,<com.worklight.e.p.h: void removeAll(java.util.Collection)>,1.0,1.0,9.0,1.0,56.0,1.0,45.0,1.0,1.0,-1.0,45.0,17841.0,120525.0,6.755506978308391,161.0051607550301,9.0,1.0,56.0,1.0,45.0,1.0,1.0,-1.0,45.0,17841.0,120525.0,6.755506978308391,161.0051607550301,0
<org.apache.cordova.file.AssetFilesystem: org.json.JSONObject getFileMetadataForLocalURL(org.apache.cordova.file.LocalFilesystemURL)>,0,<org.apache.cordova.file.AssetFilesystem: android.net.Uri toNativeUri(org.apache.cordova.file.LocalFilesystemURL)>,1.0,1.0,7.0,3.0,1.0,8.0,11.0,1.0,1.0,-1.0,11.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,3.0,1.0,8.0,11.0,1.0,1.0,-1.0,11.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
"<d.l0.h.d$b: long x(e.c,long)>",0,<e.h: e.t l()>,1.0,1.0,7.0,10.0,0.0,1.0,22.0,1.0,1.0,-1.0,22.0,17841.0,120525.0,6.755506978308391,161.0051607550301,7.0,10.0,0.0,1.0,22.0,1.0,1.0,-1.0,22.0,17841.0,120525.0,6.755506978308391,161.0051607550301,1
